"Date Added","Track Item",Retailer,"Retailer Item ID",TLD,UPC,Title,Manufacturer,Brand,"Client Product Group",Category,Subcategory,"Amazon Sub Category"
11/2/2017,Z-EXCLUDE,Amazon,B00LMDVHTC,com,'042526914164,"IRWIN 1869516 Impact Performance Series Quick Change Bit Extension, 1/4-Inch Shank, 6-Inch",,,,,,"55090 Drill Bits & Accessories"
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDWB0Q,com,',"IRWIN 1870544 Impact Performance Series 1/4-Inch X 4-Inch Masonry Drill Bit, 1-Piece","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDWFWU,com,',"IRWIN 1870545 Impact Performance Series 5/32-Inch X 6-Inch Masonry Drill Bit, 1-Piece","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDUWXY,com,',"IRWIN 1870955 Impact Performance Series Black Oxide 135-Degree Split-Point Drill Bit, 9/64-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDY1Q8,com,',"IRWIN 1871021 Impact Performance Series 1/16-Inch Turbomax Black and Gold Drill Bit, 1-Piece","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDXP92,com,',"IRWIN 1871022 Impact Performance Series 5/64-Inch Turbomax Black and Gold Drill Bit, 1-Piece","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDUWU2,com,',"IRWIN 1871030 Impact Performance Series 1/4-Inch Turbomax Black and Gold Drill Bit, 1-Piece","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDVA4E,com,',"IRWIN 1871044 Impact Performance Series 1/2-Inch Turbomax Black and Gold Drill Bit, 1-Piece","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDID30,com,',"IRWIN 1871094 Impact Performance Series Double-Ended Screwdriver Power Bit, Number 2 Square/Number 2 Phillips, 6-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDIFNI,com,',"IRWIN 1876221 Impact Performance Series Grip Double-Ended Screw Extractor Insert Bit, De-1","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDI862,com,',"IRWIN 1876222 Impact Performance Series Grip Double-Ended Screw Extractor Insert Bit, De-2","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDICP4,com,',"IRWIN 1876223 Impact Performance Series Grip Double-Ended Screw Extractor Insert Bit, De-3","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDI8A8,com,',"IRWIN 1876224 Impact Performance Series Grip Double-Ended Screw Extractor Insert Bits, 3-Piece","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDW5CU,com,',"IRWIN 1877480 Impact Performance Series 6-Point Deep Well Socket Bit, 7/8-Inch, 3/8-Inch Square Drive","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDVZ1M,com,',"IRWIN 1877493 Impact Performance Series 6-Point Deep Well Socket Bit, 21mm, 3/8-Inch Square Drive","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDV652,com,',"IRWIN 1877497 Impact Performance Series Deep Well Square Drive Socket Extender, 3/8-Inch Drive, 3-Piece","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDV9ZY,com,',"IRWIN 1877498 Impact Performance Series Deep Well Square Drive Socket Reducer, 1/2-Inch Square to 3/8-Inch Square","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDV1ZC,com,',"IRWIN 1877499 Impact Performance Series Deep Well Square Drive Socket Reducer, 3/8-Inch Square to 1/4-Inch Square","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDHPUM,com,',"IRWIN 1881059 Impact Performance Series Bolt Grip Bolt Extractor with 1/4-Inch Hex Adapter, 3/4-Inch, 3/8-Inch Square Drive","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDHPTS,com,',"IRWIN 1881060 Impact Performance Series Bolt Grip Deep Well Bolt Extractor with 1/4-Inch Hex Adapter, 3/4-Inch, 3/8-Inch Square Drive","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDI2QI,com,',"IRWIN 1881131 Impact Performance Series Concrete Screw Drill-Drive Installation Set with Pro Set Case for 3/16-Inch and 1/4-Inch Screws, 9-Piece","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDW5N4,com,',"IRWIN 1882332 Impact Performance Series 6-Point Deep Well Socket Bit, 13/16-Inch, 3/8-Inch Square Drive","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDVD7I,com,',"IRWIN 1882402 Impact Performance Series 6-Point Deep Well Socket Bit, 13/16-Inch, 1/2-Inch Square Drive","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDW5J8,com,',"IRWIN 1882403 Impact Performance Series 6-Point Deep Well Socket Bit, 7/8-Inch, 1/2-Inch Square Drive","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDVDGO,com,',"IRWIN 1882408 Impact Performance Series 6-Point Deep Well Socket Bit, 1 1/4-Inch, 1/2-Inch Square Drive","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDVYX6,com,',"IRWIN 1882411 Impact Performance Series Deep Well Square Drive Socket Extender, 1/2-Inch Drive, 10-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDHBHE,com,',"IRWIN Impact Performance Series Deep Well Socket Bit Set, 8 Piece, 1882414","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDHBDS,com,',"IRWIN 1882418 Impact Performance Series Double-Ended Screwdriver Power Bit, Number 1 Phillips/Number 2 Phillips, 2 3/8-Inch, 2-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDH4BM,com,',"IRWIN 1882419 Impact Performance Series Double-Ended Screwdriver Power Bit, Number 2 Phillips/Number 3 Phillips, 2 3/8-Inch, 2-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDH1FQ,com,',"IRWIN 1882420 Impact Performance Series Double-Ended Screwdriver Power Bit, Number 1 Square/Number 2 Square, 2 3/8-Inch, 2-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDH8KY,com,',"IRWIN 1882421 Impact Performance Series Double-Ended Screwdriver Power Bit, Number 2 Square/Number 3 Square, 2 3/8-Inch, 2-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDGO68,com,',"IRWIN 1882438 Impact Performance Series Double-Ended Screwdriver Power Bit, Number 1 Phillips/Number 2 Phillips, 6-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDGOFY,com,',"IRWIN 1882439 Impact Performance Series Double-Ended Screwdriver Power Bit, Number 2 Phillips/Number 3 Phillips, 6-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLIOCF4,com,',"IRWIN 1890499 Straight Shank Installer Drill Bit for Wood, 12-Inch by 1/4-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLIO3W6,com,',"IRWIN 1890500 Straight Shank Installer Drill Bit for Wood, 12-Inch by 5/16-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLINGDI,com,',"IRWIN 1890701 Straight Shank Installer Drill Bit for Wood, 12-Inch by 3/8-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLI35Q6,com,',"IRWIN 1890702 Straight Shank Installer Drill Bit for Wood, 12-Inch by 1/2-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLI2HSI,com,',"IRWIN 1890703 Straight Shank Installer Drill Bit for Wood, 12-Inch by 9/16-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLI277O,com,',"IRWIN 1890707 Straight Shank Installer Drill Bit for Wood, 18-Inch by 1/4-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLI20BM,com,',"IRWIN 1890708 Straight Shank Installer Drill Bit for Wood, 18-Inch by 5/16-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLI1P7M,com,',"IRWIN 1890709 Straight Shank Installer Drill Bit for Wood, 18-Inch by 3/8-Inch `","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLI1CH0,com,',"IRWIN 1890710 Straight Shank Installer Drill Bit for Wood, 18-Inch by 7/16-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLI1IJC,com,',"IRWIN 1890711 Straight Shank Installer Drill Bit for Wood, 18-Inch by 1/2-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLI0WJY,com,',"IRWIN 1890713 Straight Shank Installer Drill Bit for Wood, 18-Inch by 5/8-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLI0RGW,com,',"IRWIN 1890714 Straight Shank Installer Drill Bit for Wood, 18-Inch by 3/4-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLHELBA,com,',"IRWIN 1890723 Carbide Tip Straight Shank Installer Drill Bit for Masonry, 12-Inch by 1/4-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLHEEYY,com,',"IRWIN 1890724 Carbide Tip Straight Shank Installer Drill Bit for Masonry, 12-Inch by 1/2-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLHDVIE,com,',"IRWIN 1890725 Carbide Tip Straight Shank Installer Drill Bit for Masonry, 18-Inch by 1/4-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLHE6ZG,com,',"IRWIN 1890726 Carbide Tip Straight Shank Installer Drill Bit for Masonry, 18-Inch by 5/16-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLHDNGE,com,',"IRWIN 1890727 Carbide Tip Straight Shank Installer Drill Bit for Masonry, 18-Inch by 3/8-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLHDFBW,com,',"IRWIN 1890728 Carbide Tip Straight Shank Installer Drill Bit for Masonry, 18-Inch by 1/2-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLHD62K,com,',"IRWIN 1890729 Carbide Tip Straight Shank Installer Drill Bit for Masonry, 18-Inch by 5/8-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLHCP5E,com,',"IRWIN 1890730 Carbide Tip Straight Shank Installer Drill Bit for Masonry, 18-Inch by 3/4-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGT1T8,com,',"IRWIN 1890736 Flexible Extension for Installer Drill Bits, 1/4-Inch Shank and 1/4-Inch Connection, 36-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGSZEK,com,',"IRWIN 1890737 Flexible Extension for Installer Drill Bits, 1/4-Inch Shank and 1/4-Inch Connection, 54-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGS8M4,com,',"IRWIN 1890745 Folding Placement Tool for Flexible Installer Drill Bits","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGRZSC,com,',"IRWIN 1890746 Flexible Installer Drill Bit with Auger Tip, 3/8-Inch Shank, 24-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGS8OM,com,',"IRWIN 1890748 Flexible Installer Drill Bit with Auger Tip, 1-Inch Shank, 24-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGS6LW,com,',"IRWIN 1890749 Flexible Installer Drill Bit with Auger Tip, 1 1/4-Inch Shank, 24-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGRX5M,com,',"IRWIN 1890751 Flexible Installer Drill Bit with Auger Tip, 1/2-Inch Shank, 36-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGSN2E,com,',"IRWIN 1890752 Flexible Installer Drill Bit with Auger Tip, 9/16-Inch Shank, 36-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGSSPG,com,',"IRWIN 1890756 Flexible Installer Drill Bit with Auger Tip, 3/8-Inch Shank, 54-Inch Length","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,Amazon,B00LLGT4GI,com,'042526925993,"Irwin Tools 1890759 Flex Shank Installer Drill Bit with Auger Tip, 3/4-Inch Shank, 54-Inch Length",,,,,,"55090 Drill Bits & Accessories"
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGRD02,com,',"IRWIN 1890767 Flexible Installer Drill Bit with Screw Tip, 3/8-Inch Shank, 24-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLHB6SQ,com,',"IRWIN 1890769 Flexible Installer Drill Bit with Screw Tip, 1/2-Inch Shank, 36-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLHBDUW,com,',"IRWIN 1890770 Flexible Installer Drill Bit with Screw Tip, 9/16-Inch Shank, 36-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLHAZOW,com,',"IRWIN 1890772 Flexible Installer Drill Bit with Screw Tip, 3/8-Inch Shank, 54-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGSSX8,com,',"IRWIN 1890795 Flexible Installer Drill Bit with Carbide Tip, 3/8-Inch Shank, 54-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGSPIG,com,',"IRWIN 1890796 Flexible Installer Drill Bit with Carbide Tip, 1/4-Inch Shank, 48-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGSZJA,com,',"IRWIN 1890797 Flexible Installer Drill Bit with Carbide Tip, 1/2-Inch Shank, 54-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLHAAUG,com,',"IRWIN 1890821 High-Speed Steel Straight Shank Installer Drill Bit for Metal, 18-Inch by 3/8-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGRIFC,com,',"IRWIN 1890944 Flexible Installer Drill Bit with High-Speed Steel Tip, 1/4-Inch Shank 24-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGRL18,com,',"IRWIN 1890945 Flexible Installer Drill Bit with High-Speed Steel Tip, 3/8-Inch Shank, 24-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGRKZU,com,',"IRWIN 1890946 Flexible Installer Drill Bit with High-Speed Steel Tip, 1/2-Inch Shank, 24-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGSK86,com,',"IRWIN 1891002 Flexible Installer Drill Bit with High-Speed Steel Tip, 3/8-Inch Shank, 54-Inch Length","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B0087FBJXW,com,',"IRWIN 1891066 Tools Clamping Set (6 Pack)","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDIFM4,com,',"IRWIN 1892003 Impact Performance Series Double-Ended Screwdriver Power Bit, T10 Torx, 2 3/8-Inch, 2-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDHS9A,com,',"IRWIN 1892070 Impact Performance Series Double-Ended Screwdriver Power Bit, T20 Torx/T25 Torx, 4-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDHVZ6,com,',"IRWIN 1892072 Impact Performance Series Double-Ended Screwdriver Power Bit, T25 Torx/T30 Torx, 4-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDHF6G,com,',"IRWIN 1892079 Impact Performance Series Double-Ended Screwdriver Power Bit, T10 Torx/T15 Torx, 6-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDHFD4,com,',"IRWIN 1892080 Impact Performance Series Double-Ended Screwdriver Power Bit, T15 Torx, 6-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDHIGS,com,',"IRWIN 1892081 Impact Performance Series Double-Ended Screwdriver Power Bit, T15 Torx/T20 Torx, 6-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDHFSO,com,',"IRWIN 1892082 Impact Performance Series Double-Ended Screwdriver Power Bit, T20 Torx, 6-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDH4GM,com,',"IRWIN 1892083 Impact Performance Series Double-Ended Screwdriver Power Bit, T20 Torx/T25 Torx, 6-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDGO2W,com,',"IRWIN 1892084 Impact Performance Series Double-Ended Screwdriver Power Bit, T25 Torx, 6-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDGO1S,com,',"IRWIN 1892085 Impact Performance Series Double-Ended Screwdriver Power Bit, T25 Torx/T30 Torx, 6-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDGRAG,com,',"IRWIN 1892086 Impact Performance Series Double-Ended Screwdriver Power Bit, T27 Torx, 6-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDICRW,com,',"IRWIN 1892087 Impact Performance Series Double-Ended Screwdriver Power Bit, T30 Torx, 6-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDI89Y,com,',"IRWIN 1892089 Impact Performance Series Double-Ended Screwdriver Power Bit, T40 Torx, 6-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDI5BK,com,',"IRWIN 1892090 Impact Performance Series Double-Ended Screwdriver Power Bit, T25 Torx/Number 2 Phillips, 6-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDI574,com,',"IRWIN 1892091 Impact Performance Series Double-Ended Screwdriver Power Bit, T25 Torx/Number 2 Square, 6-Inch, 10-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDVA44,com,',"IRWIN 1892842 Impact Performance Series 11/32-Inch Turbomax Black and Gold Drill Bit, 1-Piece","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDVA5S,com,',"IRWIN 1892843 Impact Performance Series 5/16-Inch Turbomax Black and Gold Drill Bit, 1-Piece","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LLGRFLO,com,',"IRWIN 1893036 Replacement Tip for WeldTec Self-Feed Wood Drilling Bits, 1 1/2 to 2 9/16-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDUX24,com,',"IRWIN 1899697 Impact Performance Series Screwdriver Insert Bit, 3-4 Slotted, 1-Inch, 2-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDUWW0,com,',"IRWIN 1899699 Impact Performance Series Screwdriver Insert Bit, 4-5 Slotted, 1-Inch, 2-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDV27Y,com,',"IRWIN 1899801 Impact Performance Series Screwdriver Insert Bit, 5-6 Slotted, 1-Inch, 2-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDWB2E,com,',"IRWIN 1899803 Impact Performance Series Screwdriver Insert Bit, 6-8 Slotted, 1-Inch, 2-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDWAZM,com,',"IRWIN 1899807 Impact Performance Series Screwdriver Insert Bit, 10-12 Slotted, 1-Inch, 2-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDVHH4,com,',"IRWIN 1899809 Impact Performance Series Screwdriver Insert Bit, 12-14 Slotted, 1-Inch, 2-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LME7RZY,com,',"IRWIN 1899811 Impact Performance Series Screwdriver Insert Bit, 2mm Hex, 1-Inch, 25-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LME7DJO,com,',"IRWIN 1899813 Impact Performance Series Screwdriver Insert Bit, 3mm Hex, 1-Inch, 25-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LME4072,com,',"IRWIN 1899817 Impact Performance Series Screwdriver Insert Bit, 5mm Hex, 1-Inch, 25-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LME2J9S,com,',"IRWIN 1899823 Impact Performance Series Screwdriver Insert Bit, 5/64-Inch Hex, 1-Inch, 25-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDHW64,com,',"IRWIN 1899932 Impact Performance Series Insert Bit Set with Bonus Bit Holder, 1-Inch, 4-Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDWBIS,com,',"IRWIN 1899937 Impact Performance Series Lobular Nutsetter Insert Bit, 1/2-Inch, 4-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDWFX4,com,',"IRWIN 1899942 Impact Performance Series Lobular Nutsetter Insert Bit, 1/2-Inch, 4-Inch, Pack of 5","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDI2ZY,com,',"IRWIN 1899945 Impact Performance Series Screwdriver Insert Bit, T20 Torx, 1-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",Amazon,B00LMDHB4W,com,',"IRWIN 1899946 Impact Performance Series Screwdriver Insert Bit, T25 Torx, 1-Inch, 20-Pack","Black and Decker",,,,,
